,Location,Price,Name,area,Feature2,Feature3,Feature4,Feature5,Feature6,Feature10
484,"Địa chỉ: Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",2 triệu,Cho thuê phòng trong nhà nguyên căn không chủ,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 21:22 02/04/2020","Ngày hết hạn: Thứ 3, 21:22 07/04/2020",
485,"Địa chỉ: 76 Đường Nguyễn Đức Thiệu, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",2.2 triệu,️️CHO THUÊ PHÒNG TRỌ ĐÀ NẴNG️️️,25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 11:43 30/03/2020","Ngày hết hạn: Thứ 7, 11:43 04/04/2020",
486,"Địa chỉ: 41 Đường Hóa Mỹ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",2 triệu,CHO THUÊ PHÒNG ĐẸP GIÁ RẺ THOÁNG MÁT SẠCH ,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 10:41 30/03/2020","Ngày hết hạn: Thứ 7, 10:41 04/04/2020",
487,"Địa chỉ: K55/14 NGŨ HÀNH S Đường Ngũ Hành Sơn, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1.7 triệu,"Cho thuê nhà trọ diện tích gần 20m2, 3 đến 4 người ở",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 17:17 27/03/2020","Ngày hết hạn: Thứ 4, 17:17 01/04/2020",
488,"Địa chỉ: 19 Đường Ngô Thế Lân, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",2.8 triệu,Cho thuê phòng trọ vị trí sau lưng bến xe,35m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 16:46 27/03/2020","Ngày hết hạn: Thứ 4, 16:46 01/04/2020",
489,"Địa chỉ: Đường Vân Đồn, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",1.2 triệu,"Phòng trọ 1tr2/tháng, ở tự do, không quản",4m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 23:23 26/03/2020","Ngày hết hạn: Thứ 3, 23:23 31/03/2020",
490,"Địa chỉ: 58 Đường Lê Thiết Hùng, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",2 triệu,"Phòng trọ gần chợ Hoà Xuân, Q.Cẩm Lệ",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 19:47 24/03/2020","Ngày hết hạn: Chủ Nhật, 19:47 29/03/2020",
491,"Địa chỉ: Kiệt 266/2 Đường Dương Đình Nghệ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",4.5 triệu,"Phòng cho thuê rẻ bắt ngờ gần Đường Phạm Văn Đồng, Đà Nẵng, cách VinCom 250m, Cách Công viên biển đông 1,5km",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 14:37 23/03/2020","Ngày hết hạn: Thứ 7, 14:37 28/03/2020",
492,"Địa chỉ: 15 Đường Phạm Văn Đồng, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",3 triệu,CHo Thuê Phòng Đường Phạm Văn Đồng,25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 14:24 23/03/2020","Ngày hết hạn: Thứ 7, 14:24 28/03/2020",
493,"Địa chỉ: K5/3 Đường Trần Huy Liệu, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",2.7 triệu,Phòng trọ bảo vệ 24/24 tại Cẩm Lệ,23m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 09:36 23/03/2020","Ngày hết hạn: Thứ 5, 09:36 26/03/2020",
494,"Địa chỉ: Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",2 triệu,CHO THUÊ PHÒNG TRỌ GIÁ 2 TRIỆU,15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 12:05 22/03/2020","Ngày hết hạn: Thứ 6, 12:05 27/03/2020",
495,"Địa chỉ: 117a-117b Đường Phạm Viết Chánh, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",1.7 triệu,"Cho thuê phòng trọ đường Phạm Viết Chánh, phòng trọ rộng rãi, diện tích: 25m2",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 17:41 21/03/2020","Ngày hết hạn: Thứ 5, 17:41 26/03/2020",
496,"Địa chỉ: Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",2 triệu,‼️CHO THUÊ PHÒNG TRỌ ĐÀ NẴNG‼️,25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 09:08 21/03/2020","Ngày hết hạn: Thứ 5, 09:08 26/03/2020",
497,"Địa chỉ: Đường Nguyễn Hữu Thọ, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",2.5 triệu,Căn hộ mini mặt tiền Nguyễn Hữu Thọ,25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 15:40 20/03/2020","Ngày hết hạn: Thứ 2, 15:40 30/03/2020",
498,"Địa chỉ: K5/3 Đường Trần Huy Liệu, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",2.5 triệu,Phòng trọ 5* tại Trung tâm Quận Cẩm Lệ,23m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 15:31 20/03/2020","Ngày hết hạn: Thứ 4, 15:31 25/03/2020",
499,"Địa chỉ: Đường Nhơn Hòa 7, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",1.8 triệu,Nhà trọ sau lưng bến xe trung tâm TP (đường Nhơn Hoà 7),21m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 10:19 20/03/2020","Ngày hết hạn: Thứ 4, 10:19 25/03/2020",
500,"Địa chỉ: 1 Đường Chơn Tâm 6, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",2.3 triệu,Cho thuê phòng trọ Q.Liên Chiểu,35m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 21:46 19/03/2020","Ngày hết hạn: Thứ 3, 21:46 24/03/2020",
501,"Địa chỉ: Đường Hoàng Văn Thái, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",1.5 triệu,"Cho thuê phòng trọ mới xây, gác lững, đẹp, rộng rãi",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 11:19 19/03/2020","Ngày hết hạn: Thứ 3, 11:19 24/03/2020",
502,"Địa chỉ: Đường Chơn Tâm, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",2.3 triệu,Phòng trọ 2 mặt tiền sau lưng bệnh viện Ung Bướu,35m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 21:49 15/03/2020","Ngày hết hạn: Thứ 6, 21:49 20/03/2020",
503,"Địa chỉ: Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1.5 triệu,CHO THUÊ NHÀ TRỌ SINH VIÊN GIÁ RẺ,15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 16:11 15/03/2020","Ngày hết hạn: Thứ 6, 16:11 20/03/2020",
504,"Địa chỉ: Đường Hà Khê, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",1.2 triệu,"Cho thuê phòng trọ riêng biệt, độc lập",15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nam,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 15:21 12/03/2020","Ngày hết hạn: Thứ 3, 15:21 17/03/2020",
505,"Địa chỉ: 32 Đường Hoàng Thúc Trâm, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",2.2 triệu,Phòng trọ giá rẻ 16m2 Quận Hải Châu,16m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 14:43 12/03/2020","Ngày hết hạn: Thứ 3, 14:43 17/03/2020",
506,"Địa chỉ: Đường Dương Vân Nga, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1.5 triệu,"Cho thuê 1 phòng trong chung cư 2 phòng ngủ, chung cư B2 Vicoland",16m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 09:03 12/03/2020","Ngày hết hạn: Thứ 3, 09:03 17/03/2020",
507,"Địa chỉ: 65/5 Đường Đinh Tiên Hoàng, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng",2.5 triệu,Phòng trọ chung cư mini trung tâm TP. Đà Nẵng,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 09:57 11/03/2020","Ngày hết hạn: Thứ 2, 09:57 16/03/2020",
508,"Địa chỉ: Đường Võ Chí Công, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",4 triệu,CHO THUÊ PHÒNG KHU VỰC HÒA XUÂN- CẨM LỆ,32m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 20:47 10/03/2020","Ngày hết hạn: Chủ Nhật, 20:47 15/03/2020",
509,"Địa chỉ: Đường Võ Duy Ninh, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng",4.5 triệu,Cho thuê nhà trọ nguyên căn quận Sơn Trà 120m2,120m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 11:09 10/03/2020","Ngày hết hạn: Chủ Nhật, 11:09 15/03/2020",
510,"Địa chỉ: Đường Nguyễn Duy Trinh, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",1.5 triệu,"Phòng trọ rẻ, miễn phí điện nước, có khu bếp và vệ sinh nóng lạnh, sân phơi...",12m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 07:02 10/03/2020","Ngày hết hạn: Chủ Nhật, 07:02 15/03/2020",
511,"Địa chỉ: Đường Hoàng Văn Thái, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",1.8 triệu,Phòng trọ Liên Chiểu mặt kiệt đường Hoàng Văn Thái,30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 19:02 09/03/2020","Ngày hết hạn: Thứ 7, 19:02 14/03/2020",
512,"Địa chỉ: 65/5 Đường Đinh Tiên Hoàng, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",2.7 triệu,"Phòng trọ cao cấp, an ninh cao tại Hải Châu, Đà Nẵng",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 15:57 09/03/2020","Ngày hết hạn: Thứ 7, 15:57 14/03/2020",
513,"Địa chỉ: Đường Nguyễn Thiện Kế, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1.8 triệu,"Phòng trọ rộng 15m2, thoáng mát, sạch sẽ - cho 1 nam thuê",13m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nam,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 22:22 07/03/2020","Ngày hết hạn: Thứ 5, 22:22 12/03/2020",
514,"Địa chỉ: 365 Đường Yên Khê 2, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",2.5 triệu,"Cho thuê phòng trọ 20m vuông, wc riêng",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 16:19 07/03/2020","Ngày hết hạn: Thứ 5, 16:19 12/03/2020",
515,"Địa chỉ: K301/28 Đường Nguyễn Tri Phương, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng",3 triệu,Cho thuê phòng trọ Q.Hải Châu mới đẹp có gác lửng,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 11:55 07/03/2020","Ngày hết hạn: Thứ 3, 11:55 17/03/2020",
516,"Địa chỉ: 95 Phố Phan Đăng Lưu, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",2.6 triệu,"Cho thuê phòng cao cấp, đầy đủ tiện nghi gần helio, lotte",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 10:01 07/03/2020","Ngày hết hạn: Thứ 5, 10:01 12/03/2020",
517,"Địa chỉ: Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",2.5 triệu,Cho thuê phòng trọ quận Ngũ Hành Sơn,21m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 09:27 07/03/2020","Ngày hết hạn: Thứ 7, 09:27 14/03/2020",
518,"Địa chỉ: Đường Minh Mạng, Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng",2 triệu,"Cho thuê phòng trọ cao cấp đường Minh Mạng, khu Nam Hòa Xuân",30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 21:12 06/03/2020","Ngày hết hạn: Thứ 4, 21:12 11/03/2020",
519,"Địa chỉ: 65/5 Đường Đinh Tiên Hoàng, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",4 triệu,"Cho thuê trọ Đinh Tiên Hoàng đầy đủ nội thất, Dịch vụ",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 10:57 06/03/2020","Ngày hết hạn: Thứ 4, 10:57 11/03/2020",
520,"Địa chỉ: Đường Cù Chính Lan, Phường An Khê, Quận Thanh Khê, Đà Nẵng",2.5 triệu,"CHO THUÊ TRỌ TỰ DO GIỜ GIẤC, TIỆN NGHI ĐẦY ĐỦ GIÁ 2TR7 - 3TR",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 06:39 05/03/2020","Ngày hết hạn: Chủ Nhật, 06:39 08/03/2020",
521,"Địa chỉ: K158 Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng",3 triệu,"Phòng trọ 30m2, K158 Trần Cao Vân, rộng rãi, sạch sẽ",300m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 16:11 04/03/2020","Ngày hết hạn: Thứ 2, 16:11 09/03/2020",
522,"Địa chỉ: Kiệt 304 Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",1.7 triệu,"Cho thuê phòng trong nhà nguyên căn, giá 1.7 triệu/tháng",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 23:11 03/03/2020","Ngày hết hạn: Chủ Nhật, 23:11 08/03/2020",
523,"Địa chỉ: K550 Đường Điện Biên Phủ, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",3 triệu,"Còn 2 phòng, K550 Điện Biên Phủ gần siêu thị Coop Mart",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 13:06 02/03/2020","Ngày hết hạn: Thứ 7, 13:06 07/03/2020",
524,"Địa chỉ: Đường Nguyễn Công Trứ, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng kiệt 94",3.5 triệu,"Cho thuê phòng ở dạng căn hộ min ni, riêng biệt, giờ giấc tự do",24m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 20:47 01/03/2020","Ngày hết hạn: Thứ 4, 20:47 04/03/2020",
525,"Địa chỉ: 79/10 Đường Cách Mạng Tháng Tám, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",2.5 triệu,"Phòng trọ có gác lửng, bếp, khép kín, chỗ để xe, camera an ninh, độc lập",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 13:21 28/02/2020","Ngày hết hạn: Thứ 4, 13:21 04/03/2020",
526,"Địa chỉ: 09/17 Đường Trần Huấn, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",2.9 triệu,"Cho thuê phòng trọ cao cấp đường Trần Huấn, Khuê Trung, Cẩm Lệ",32m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 15:01 27/02/2020","Ngày hết hạn: Thứ 3, 15:01 03/03/2020",
527,"Địa chỉ: Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",1.5 triệu,"Cho thuê phòng trọ wifi free, không chung chủ",21m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 11:54 25/02/2020","Ngày hết hạn: Chủ Nhật, 11:54 01/03/2020",
528,"Địa chỉ: Phố Đỗ Quang, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng",3.5 triệu,"Cho thuê phòng khách sạn mini đầy đủ tiện nghi, nằm giữa trung tâm thành phố",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 21:05 24/02/2020","Ngày hết hạn: Thứ 2, 21:05 02/03/2020",
529,"Địa chỉ: Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",2.2 triệu,"Cho thuê phòng trọ nam cầu Cẩm Lệ, Hòa Xuân",26m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 09:41 24/02/2020","Ngày hết hạn: Thứ 7, 09:41 29/02/2020",
530,"Địa chỉ: K13 Đường ĐT 605, Xã Hòa Tiến, Huyện Hoà Vang, Đà Nẵng",650.000 đ,Cho thuê phòng trọ giá rẻ gần Chợ Lệ Trạch,24m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nữ,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 09:38 22/02/2020","Ngày hết hạn: Thứ 5, 09:38 27/02/2020",
531,"Địa chỉ: Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",1.5 triệu,"Cho thuê phòng trọ Hoà Thọ Đông, Đà Nẵng",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 15:40 20/02/2020","Ngày hết hạn: Thứ 3, 15:40 25/02/2020",
532,"Địa chỉ: K43/1A Đường Mẹ Nhu, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",2.5 triệu,Cho Thuê Phòng Trọ (Chỉ Cho Nữ),20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nữ,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 13:24 20/02/2020","Ngày hết hạn: Thứ 3, 13:24 25/02/2020",
533,"Địa chỉ: Đường Đống Đa, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng",3 triệu,"Cho thuê phòng trọ ngay trung tâm thành phố, liên hệ số điện thoại 0934 989 667",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 13:48 19/02/2020","Ngày hết hạn: Thứ 6, 13:40 20/03/2020",
534,"Địa chỉ: 77 Đường Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",2 triệu,Phòng trọ 25m2 ngay tại BV 600 giường,25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 10:41 19/02/2020","Ngày hết hạn: Thứ 2, 10:41 24/02/2020",
535,"Địa chỉ: 4/9 Đường Duy Tân, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",4.5 triệu,Nhà trọ mini đầy đủ tiện nghi ngay trung tâm thành phố,30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 10:02 19/02/2020","Ngày hết hạn: Thứ 4, 10:02 26/02/2020",
536,"Địa chỉ: 38 Đường Văn Cao, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng",3.2 triệu,"Phòng trọ trong nhà nguyên căn, kiên cố, giờ giấc tự do, ngay bờ hồ Hàm Nghi",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 20:23 18/02/2020","Ngày hết hạn: Thứ 3, 20:23 25/02/2020",
537,"Địa chỉ: k382/H37/11 Đường Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",2.5 triệu,Cho thuê phòng trọ Q.Hải Châu 18m² mới đẹp,18m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 16:03 18/02/2020","Ngày hết hạn: Thứ 6, 16:03 21/02/2020",
538,"Địa chỉ: 3 Phố Đỗ Quang, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng",3 triệu,"Cho thuê phòng đẹp đường Đỗ Quang gần bờ hồ Hàm Nghi, đầy đủ nội thất. Giá 3tr",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 15:35 18/02/2020","Ngày hết hạn: Chủ Nhật, 15:35 23/02/2020",
539,"Địa chỉ: 8 Đường Hồ Xuân Hương, Quận Sơn Trà, Đà Nẵng",2.8 triệu,Cho Thuê Phòng Trọ - Giá Rẻ - Diện tích 50m2,50m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 20:55 17/02/2020","Ngày hết hạn: Thứ 7, 20:55 22/02/2020",
